"10",2000,"05","123","15112","00","SUSX  ","PR",31,"I",12,,,4,10,10,,4,61.2,246,,,,246,1232,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-12-19 00:00:00
"10",1999,"05","123","15112","00","SUSX  ","PR",31,"I",19,,,10,10,11,,9,61,228,,,,228,1250,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-04-07 00:00:00
"08",2000,"05","123","15112","00","SUSX  ","PR",31,"I",17,,,9,8,10,,7,59.3,255,,,,255,1232,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-11-17 00:00:00
"08",2000,"05","123","15112","00","CODL  ","PR",31,"I",17,,,38,33,41,,30,59.3,1021,,,,1021,1232,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-11-17 00:00:00
"12",1999,"05","123","15112","00","CODL  ","PR",28,"I",16,,,31,35,41,,25,61.5,858,,,,858,1250,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-04-07 00:00:00
"12",1999,"05","123","15112","00","SUSX  ","PR",28,"I",16,,,8,8,10,,6,61.5,215,,,,215,1250,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-04-07 00:00:00
"10",1999,"05","123","15112","00","CODL  ","PR",31,"I",19,,,39,43,46,,36,61,911,,,,911,1250,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-04-07 00:00:00
"07",2000,"05","123","15112","00","SUSX  ","PR",29,"I",3,,,12,8,11,,9,60.8,254,,,,254,1232,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-10-13 00:00:00
"11",1999,"05","123","15112","00","CODL  ","PR",30,"I",10,,,36,35,40,,31,62.2,841,,,,841,1250,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-04-07 00:00:00
"11",1999,"05","123","15112","00","SUSX  ","PR",30,"I",10,,,9,9,10,,8,62.2,210,,,,210,1250,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-04-07 00:00:00
"06",2000,"05","123","15112","00","CODL  ","PR",30,"I",17,,,16,31,,,47,,994,,,,994,1232,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-10-11 00:00:00
"06",2000,"05","123","15112","00","SUSX  ","PR",30,"I",17,,,4,8,,,12,,248,,,,248,1232,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-10-11 00:00:00
"07",2000,"05","123","15112","00","CODL  ","PR",29,"I",3,,,47,37,46,,38,60.8,1014,,,,1014,1232,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-10-13 00:00:00
"01",2000,"05","123","15112","00","SUSX  ","PR",31,"I",10,,,6,10,10,,6,61.4,215,,,,215,1250,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-07-14 00:00:00
"07",1999,"05","123","15112","00","SUSX  ","PR",29,"I",13,,,9,9,10,,8,61,239,,,,239,1250,,,67305,"PATINA OIL & GAS CORPORATION                      ","MEGAN H                            ","16-6           ",2000-01-19 00:00:00
"04",2000,"05","067","08230","00","FRLDC ","PR",30,"I",1510,,,,,,,,,25358,,180,,25538,977,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-8                  ","2-5            ",2000-08-02 00:00:00
"01",2000,"05","067","08238","00","FRLDC ","PR",7,"I",638,,,,,,,,,6922,,14,,6936,1000,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-07-25 00:00:00
"09",2000,"05","067","08238","00","FRLDC ","PR",30,"I",854,,,,,,,,,15869,,60,,15929,931,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-12-15 00:00:00
"10",2000,"05","067","08238","00","FRLDC ","PR",31,"I",603,,,,,,,,,15633,,62,,15695,931,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-12-27 00:00:00
"08",2000,"05","067","08238","00","FRLDC ","PR",31,"I",540,,,,,,,,,18278,,62,,18340,931,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-11-16 00:00:00
"07",2000,"05","067","08238","00","FRLDC ","PR",31,"I",240,,,,,,,,,10479,,62,,10541,930,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-10-23 00:00:00
"06",2000,"05","067","08238","00","FRLDC ","PR",30,"I",227,,,,,,,,,5323,,60,,5383,930,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-10-10 00:00:00
"12",1999,"05","067","08238","00","FRLDC ","SI",,"",,,,,,,,,,,,,,,,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-07-19 00:00:00
"11",1999,"05","067","08238","00","FRLDC ","SI",,"",,,,,,,,,,,,,,,,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-07-11 00:00:00
"02",2000,"05","067","08238","00","FRLDC ","PR",29,"I",1145,,,,,,,,,26368,,58,,26426,930,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-08-03 00:00:00
"03",2000,"05","067","08238","00","FRLDC ","PR",31,"I",591,,,,,,,,,24124,,62,,24186,930,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-08-03 00:00:00
"05",2000,"05","067","08238","00","FRLDC ","PR",31,"I",465,,,,,,,,,16458,,62,,16520,930,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-09-01 00:00:00
"10",1999,"05","067","08238","00","FRLDC ","SI",,"",,,,,,,,,,,,,,,,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-07-03 00:00:00
"09",1999,"05","067","08238","00","FRLDC ","DG",,"",,,,,,,,,,,,,,,,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-06-23 00:00:00
"04",2000,"05","067","08238","00","FRLDC ","PR",30,"I",776,,,,,,,,,31552,,60,,31612,952,,,92600,"VASTAR RESOURCES INC                              ","SOUTHERN UTE 32-7                  ","18-8           ",2000-08-02 00:00:00
"09",2000,"05","067","08247","00","FRLDC ","PR",30,"C",14215,,,,,,,,,49263,,,,49263,1009,,,41450,"HUBER CORP* J M                                   ","HUBER                              ","2-34           ",2000-11-30 00:00:00
"08",2000,"05","067","08247","00","FRLDC ","PR",31,"C",14656,,,,,,,,,53836,,,,53836,1000,,,41450,"HUBER CORP* J M                                   ","HUBER                              ","2-34           ",2000-11-03 00:00:00
"07",2000,"05","067","08247","00","FRLDC ","PR",31,"C",15675,,,,,,,,,52314,,,,52314,1000,,,41450,"HUBER CORP* J M                                   ","HUBER                              ","2-34           ",2000-10-12 00:00:00
"10",1999,"05","067","08247","00","FRLDC ","PR",31,"C",2941,,,,,,,,,132,,,,132,1000,,,41450,"HUBER CORP* J M                                   ","HUBER                              ","2-34           ",2000-07-13 00:00:00
"12",1999,"05","067","08247","00","FRLDC ","PR",31,"C",47262,,,,,,,,,40779,,,,40779,1000,,,41450,"HUBER CORP* J M                                   ","HUBER                              ","2-34           ",2000-07-11 00:00:00
"05",2000,"05","067","08247","00","FRLDC ","PR",31,"C",15787,,,,,,,,,57332,,,,57332,1000,,,41450,"HUBER CORP* J M                                   ","HUBER                              ","2-34           ",2000-08-04 00:00:00
"06",2000,"05","067","08247","00","FRLDC ","PR",30,"C",16245,,,,,,,,,52063,,,,52063,1000,,,41450,"HUBER CORP* J M                                   ","HUBER                              ","2-34           ",2000-08-22 00:00:00
"11",1999,"05","067","08247","00","FRLDC ","PR",30,"C",37593,,,,,,,,,20504,,,,20504,1000,,,41450,"HUBER CORP* J M                                   ","HUBER                              ","2-34           ",2000-07-11 00:00:00
"03",2000,"05","067","08247","00","FRLDC ","PR",31,"C",25377,,,,,,,,,57700,,,,57700,1000,,,41450,"HUBER CORP* J M                                   ","HUBER                              ","2-34           ",2000-07-20 00:00:00
"01",2000,"05","067","08247","00","FRLDC ","PR",31,"C",38740,,,,,,,,,45062,,,,45062,1000,,,41450,"HUBER CORP* J M                                   ","HUBER                              ","2-34           ",2000-07-13 00:00:00
"04",2000,"05","067","08247","00","FRLDC ","PR",30,"C",17657,,,,,,,,,58547,,,,58547,1000,,,41450,"HUBER CORP* J M                                   ","HUBER                              ","2-34           ",2000-07-24 00:00:00
"03",2000,"05","071","06790","00","VRMJ  ","PR",31,"P",860,,,,,,,,,,,,,,,,,48875,"KLT GAS INC                                       ","RITA                               ","76             ",2000-08-11 00:00:00
"02",2000,"05","071","06790","00","VRMJ  ","PR",23,"P",990,,,,,,,,,9,,,,9,1003,,,48875,"KLT GAS INC                                       ","RITA                               ","76             ",2000-08-03 00:00:00
"12",1999,"05","071","06790","00","VRMJ  ","PR",31,"P",1867,,,,,,,,,,,,,,,,,48875,"KLT GAS INC                                       ","RITA                               ","76             ",2000-07-17 00:00:00
"11",1999,"05","071","06790","00","VRMJ  ","PR",8,"P",1115,,,,,,,,,208,,11,,219,1004,,,48875,"KLT GAS INC                                       ","RITA                               ","76             ",2000-07-17 00:00:00
"07",2000,"05","071","06790","00","VRMJ  ","SI",,"",,,,,,,,,,,,,,,,,,48875,"KLT GAS INC                                       ","RITA                               ","76             ",2000-08-17 00:00:00
"01",2000,"05","071","06790","00","VRMJ  ","PR",31,"P",1651,,,,,,,,,,,,,,,,,48875,"KLT GAS INC                                       ","RITA                               ","76             ",2000-07-24 00:00:00
"05",2000,"05","045","06913","00","COZZ  ","SI",,"",,,,,,,,,,,,,,,,,,17780,"COASTAL OIL & GAS CORP                            ","STANDARD SHALE                     ","6401           ",2000-10-12 00:00:00
"02",2000,"05","045","06913","00","COZZ  ","SI",,"",,,,,,,,,,,,,,,,,,17780,"COASTAL OIL & GAS CORP                            ","STANDARD SHALE                     ","6401           ",2000-09-14 00:00:00
"10",1999,"05","045","06913","00","COZZ  ","SI",,"",,,,,,,,,,,,,,,,,,17780,"COASTAL OIL & GAS CORP                            ","STANDARD SHALE                     ","6401           ",2000-01-24 00:00:00
"09",2000,"05","045","06572","00","DKTA  ","PR",30,"",,,,,,,,,,1042,,,,1042,953,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-11-06 00:00:00
"08",2000,"05","045","06572","00","DKTA  ","PR",30,"",,,,,,,,,,1314,,,,1314,953,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-10-25 00:00:00
"10",1999,"05","045","06572","00","DKTA  ","PR",12,"",,,,,,,,,,2283,,,,2283,953,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-01-06 00:00:00
"04",2000,"05","045","06572","00","DKTA  ","PR",30,"",,,,,,,,,,1187,,,,1187,953,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-08-07 00:00:00
"11",2000,"05","045","06572","00","DKTA  ","SI",,"",,,,,,,,,,,,,,,,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-12-28 00:00:00
"07",2000,"05","045","06572","00","DKTA  ","PR",15,"",,,,,,,,,,1192,,,,1192,953,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-10-18 00:00:00
"01",1999,"05","045","06572","00","DKTA  ","SI",,"",,,,,,,,,,,,,,,,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-02-28 00:00:00
"12",1999,"05","045","06572","00","DKTA  ","PR",29,"",,,,,,,,,,2797,,,,2797,953,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-04-05 00:00:00
"10",2000,"05","045","06572","00","DKTA  ","PR",11,"",,,,,,,,,,645,,,,645,952,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-12-04 00:00:00
"06",2000,"05","045","06572","00","DKTA  ","PR",10,"",,,,,,,,,,510,,,,510,953,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-10-30 00:00:00
"05",2000,"05","045","06572","00","DKTA  ","PR",24,"",,,,,,,,,,791,,,,791,953,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-11-24 00:00:00
"01",2000,"05","045","06572","00","DKTA  ","PR",30,"",,,,,,,,,,2202,,,,2202,953,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-07-19 00:00:00
"02",2000,"05","045","06572","00","DKTA  ","PR",27,"",,,,,,,,,,1498,,,,1498,953,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-08-04 00:00:00
"03",2000,"05","045","06572","00","DKTA  ","PR",30,"",,,,,,,,,,1197,,,,1197,953,,,93160,"VENOCO INC                                        ","CEDAR BENCH FEDERAL                ","6307           ",2000-08-21 00:00:00
"06",2000,"05","067","06295","00","MVRD  ","PR",30,"",,0,0,,,,,,,1078,,115,,1193,1000,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-10-26 00:00:00
"05",2000,"05","067","06295","00","MVRD  ","PR",31,"",,0,0,,,,,,,1288,,,,1288,1000,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-10-26 00:00:00
"09",2000,"05","067","06295","00","MVRD  ","PR",30,"",,0,0,,,,,,,1116,,115,,1231,1000,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-11-20 00:00:00
"02",1999,"05","067","06295","00","MVRD  ","PR",28,"",,0,0,,,,,,,714,,256,,970,1000,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-04-12 00:00:00
"02",2000,"05","067","06295","00","MVRD  ","PR",29,"",,0,0,,,,,,,,,132,,132,,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-04-18 00:00:00
"03",2000,"05","067","06295","00","MVRD  ","PR",31,"",,,,,,,,,,,,141,,141,,,,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-05-22 00:00:00
"11",1999,"05","067","06295","00","MVRD  ","PR",30,"",,0,0,,,,,,,,,137,,137,,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-01-20 00:00:00
"08",2000,"05","067","06295","00","MVRD  ","PR",31,"",,0,0,,,,,,,1471,,119,,1590,1000,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-10-25 00:00:00
"04",1999,"05","067","06295","00","MVRD  ","PR",30,"I",5,0,0,,,,,,,577,,137,,714,1002,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-03-08 00:00:00
"05",1999,"05","067","06295","00","MVRD  ","PR",31,"",,0,0,,,,,,,1161,,,,1161,1000,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-03-08 00:00:00
"07",2000,"05","067","06295","00","MVRD  ","PR",31,"",,0,0,,,,,,,906,,119,,1025,1000,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-09-25 00:00:00
"10",2000,"05","067","06295","00","MVRD  ","PR",31,"",,0,0,,,,,,,1104,,119,,1223,1000,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-12-20 00:00:00
"04",2000,"05","067","06295","00","MVRD  ","PR",30,"",,0,0,,,,,,,,,137,,137,,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-07-10 00:00:00
"12",1999,"05","067","06295","00","MVRD  ","PR",31,"",,0,0,,,,,,,,,141,,141,,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-06-23 00:00:00
"01",2000,"05","067","06295","00","MVRD  ","PR",31,"",,0,0,,,,,,,60,,141,,201,1000,0,0,2500,"AMOCO PRODUCTION CO.                              ","SNOOK GAS UNIT B                   ","1A             ",2000-03-21 00:00:00
"09",2000,"05","123","14038","00","NB-CD ","PR",30,"",,,,28,86,79,,35,56.7,905,,,,905,1336,,,41385,"HS RESOURCES INC                                  ","BELLA AMOCO                        ","42-19A         ",2000-11-20 00:00:00
"08",2000,"05","123","14038","00","NB-CD ","PR",31,"",,,,71,75,118,,28,54.5,844,,,,844,1336,,,41385,"HS RESOURCES INC                                  ","BELLA AMOCO                        ","42-19A         ",2000-10-31 00:00:00
"11",1999,"05","123","14038","00","NB-CD ","PR",30,"",,,,15,77,80,,12,57.8,698,,,,698,1354,,,41385,"HS RESOURCES INC                                  ","BELLA AMOCO                        ","42-19A         ",2000-02-16 00:00:00
"01",2000,"05","123","14038","00","NB-CD ","PR",26,"",,,,44,49,80,,13,59,566,,,,566,1354,,,41385,"HS RESOURCES INC                                  ","BELLA AMOCO                        ","42-19A         ",2000-04-05 00:00:00
"02",2000,"05","123","14038","00","NB-CD ","PR",29,"",,,,13,52,40,,25,60.3,586,,,,586,1336,,,41385,"HS RESOURCES INC                                  ","BELLA AMOCO                        ","42-19A         ",2000-05-10 00:00:00
"10",2000,"05","123","14038","00","NB-CD ","PR",14,"",,,,35,56,72,,19,57.1,460,,,,460,1336,,,41385,"HS RESOURCES INC                                  ","BELLA AMOCO                        ","42-19A         ",2000-12-20 00:00:00
"09",1999,"05","123","14038","00","NB-CD ","PR",25,"",,,,32,47,38,,41,57,568,,,,568,1354,,,41385,"HS RESOURCES INC                                  ","BELLA AMOCO                        ","42-19A         ",2000-02-22 00:00:00
"04",1999,"05","123","14038","00","NB-CD ","PR",30,"",,,,23,38,29,,32,59.3,548,,,,548,1354,,,41385,"HS RESOURCES INC                                  ","BELLA AMOCO                        ","42-19A         ",2000-02-15 00:00:00
"04",2000,"05","123","14038","00","NB-CD ","PR",30,"",,,,11,59,45,,25,56.6,694,,,,694,1336,,,41385,"HS RESOURCES INC                                  ","BELLA AMOCO                        ","42-19A         ",2000-07-10 00:00:00
"06",2000,"05","123","14038","00","NB-CD ","PR",30,"",,,,25,88,54,,59,56.4,907,,,,907,1336,,,41385,"HS RESOURCES INC                                  ","BELLA AMOCO                        ","42-19A         ",2000-08-17 00:00:00
"07",2000,"05","123","14038","00","NB-CD ","PR",30,"",,,,59,73,61,,71,56.2,850,,,,850,1336,,,41385,"HS RESOURCES INC                                  ","BELLA AMOCO                        ","42-19A         ",2000-09-21 00:00:00
"12",1999,"05","123","14038","00","NB-CD ","PR",31,"",,,,12,80,48,,44,55.4,713,,,,713,1354,,,41385,"HS RESOURCES INC                                  ","BELLA AMOCO                        ","42-19A         ",2000-02-28 00:00:00
"05",2000,"05","123","14038","00","NB-CD ","PR",24,"",,,,25,51,51,,25,55.3,732,,,,732,1336,,,41385,"HS RESOURCES INC                                  ","BELLA AMOCO                        ","42-19A         ",2000-07-19 00:00:00
"08",2000,"05","071","06790","00","VRMJ  ","SI",,"",,,,,,,,,,,,,,,,,,48875,"KLT GAS INC                                       ","RITA                               ","76             ",2000-09-21 00:00:00
"04",2000,"05","071","06790","00","VRMJ  ","PR",27,"P",635,,,,,,,,,,,,,,,,,48875,"KLT GAS INC                                       ","RITA                               ","76             ",2000-08-17 00:00:00
"05",2000,"05","071","06790","00","VRMJ  ","PR",19,"P",1121,,,,,,,,,11,,1,,12,1003,,,48875,"KLT GAS INC                                       ","RITA                               ","76             ",2000-08-17 00:00:00
"06",2000,"05","071","06790","00","VRMJ  ","PR",11,"P",522,,,,,,,,,,,,,,,,,48875,"KLT GAS INC                                       ","RITA                               ","76             ",2000-08-17 00:00:00
"03",2000,"05","071","06815","00","VRMJ  ","PR",31,"I",771,,,,,,,,,3586,,391,,3977,994,,,80855,"SONAT RATON, L.L.C.                               ","VPR C                              ","4              ",2000-11-06 00:00:00
"02",2000,"05","071","06815","00","VRMJ  ","PR",29,"I",717,,,,,,,,,3016,,310,,3326,990,,,80855,"SONAT RATON, L.L.C.                               ","VPR C                              ","4              ",2000-11-06 00:00:00
"04",2000,"05","071","06815","00","VRMJ  ","PR",30,"I",799,,,,,,,,,3603,,410,,4013,996,,,80855,"SONAT RATON, L.L.C.                               ","VPR C                              ","4              ",2000-09-15 00:00:00
"08",2000,"05","071","06815","00","RT-VJ ","PR",31,"P",586,,,,,,,,,2909,,183,,3092,999,,,80855,"SONAT RATON, L.L.C.                               ","VPR C                              ","4              ",2000-12-22 00:00:00
"05",2000,"05","071","06815","00","VRMJ  ","PR",31,"I",824,,,,,,,,,3210,,369,,3579,989,,,80855,"SONAT RATON, L.L.C.                               ","VPR C                              ","4              ",2000-08-08 00:00:00
"11",1999,"05","071","06815","00","VRMJ  ","PR",30,"I",1308,,,,,,,,,4382,,358,,4740,962,,,80855,"SONAT RATON, L.L.C.                               ","VPR C                              ","4              ",2000-08-04 00:00:00
"12",1999,"05","071","06815","00","VRMJ  ","PR",31,"I",966,,,,,,,,,3713,,339,,4052,972,,,80855,"SONAT RATON, L.L.C.                               ","VPR C                              ","4              ",2000-08-04 00:00:00
"01",2000,"05","071","06815","00","VRMJ  ","PR",31,"I",961,,,,,,,,,3354,,327,,3681,988,,,80855,"SONAT RATON, L.L.C.                               ","VPR C                              ","4              ",2000-08-04 00:00:00
"09",1999,"05","071","06815","00","VRMJ  ","PR",30,"I",1440,,,,,,,,,2567,,468,,3035,968,,,80855,"SONAT RATON, L.L.C.                               ","VPR C                              ","4              ",2000-08-04 00:00:00
"06",2000,"05","071","06815","00","VRMJ  ","PR",30,"I",680,,,,,,,,,3178,,251,,3429,992,,,80855,"SONAT RATON, L.L.C.                               ","VPR C                              ","4              ",2000-08-23 00:00:00
"10",1999,"05","071","06815","00","VRMJ  ","PR",31,"I",1837,,,,,,,,,4471,,430,,4901,971,,,80855,"SONAT RATON, L.L.C.                               ","VPR C                              ","4              ",2000-08-04 00:00:00
"09",2000,"05","081","06971","00","LWIS  ","PR",26,"I",35,,,128,38,,-1,167,,10101,,,,10101,1029,,,90450,"TRUE OIL COMPANY                                  ","BTA FEDERAL                        ","12-33          ",2000-11-14 00:00:00
"08",2000,"05","081","06971","00","LWIS  ","PR",29,"I",72,,,48,80,,,128,,11510,,,,11510,1029,,,90450,"TRUE OIL COMPANY                                  ","BTA FEDERAL                        ","12-33          ",2000-11-14 00:00:00
"03",2000,"05","081","06971","00","LWIS  ","PR",28,"I",150,,,,127,,,127,,,,,,,,,,90450,"TRUE OIL COMPANY                                  ","BTA FEDERAL                        ","12-33          ",2000-11-14 00:00:00
"04",2000,"05","081","06971","00","LWIS  ","PR",20,"I",94,,,127,20,,,147,,46887,,,,46887,1029,,,90450,"TRUE OIL COMPANY                                  ","BTA FEDERAL                        ","12-33          ",2000-12-07 00:00:00
"06",2000,"05","081","06971","00","LWIS  ","PR",30,"I",38,,,235,11,202,1,45,68,14401,,,,14401,1029,,,90450,"TRUE OIL COMPANY                                  ","BTA FEDERAL                        ","12-33          ",2000-11-14 00:00:00
"02",2000,"05","081","06971","00","LWIS  ","SI",,"",,,,,,,,,,,,,,,,,,90450,"TRUE OIL COMPANY                                  ","BTA FEDERAL                        ","12-33          ",2000-08-03 00:00:00
"07",2000,"05","081","06971","00","LWIS  ","PR",31,"I",85,,,45,3,,,48,,13495,,,,13495,1029,,,90450,"TRUE OIL COMPANY                                  ","BTA FEDERAL                        ","12-33          ",2000-10-26 00:00:00
"05",2000,"05","081","06971","00","LWIS  ","PR",30,"I",38,,,147,89,,-1,235,,19800,,,,19800,1029,,,90450,"TRUE OIL COMPANY                                  ","BTA FEDERAL                        ","12-33          ",2000-11-14 00:00:00
"08",2000,"05","103","09444","00","MNCSB ","PR",31,"C",12,,,,,,,,,2134,,,,2134,1224,,,17780,"COASTAL OIL & GAS CORP                            ","DRAGON TRAIL UNIT                  ","1318           ",2000-12-29 00:00:00
"09",2000,"05","103","09444","00","MNCSB ","PR",30,"C",13,,,,,,,,,2435,,,,2435,1224,,,17780,"COASTAL OIL & GAS CORP                            ","DRAGON TRAIL UNIT                  ","1318           ",2000-12-29 00:00:00
"01",2000,"05","103","09444","00","MNCSB ","PR",31,"",,,,,,,,,,3075,,,,3075,1223,,,17780,"COASTAL OIL & GAS CORP                            ","DRAGON TRAIL UNIT                  ","1318           ",2000-08-07 00:00:00
"12",1999,"05","103","09444","00","MNCSB ","PR",28,"C",20,,,,,,,,,2698,,,,2698,1223,,,17780,"COASTAL OIL & GAS CORP                            ","DRAGON TRAIL UNIT                  ","1318           ",2000-04-11 00:00:00
"07",2000,"05","103","09444","00","MNCSB ","PR",31,"C",16,,,,,,,,,2559,,,,2559,1224,,,17780,"COASTAL OIL & GAS CORP                            ","DRAGON TRAIL UNIT                  ","1318           ",2000-12-29 00:00:00
"05",2000,"05","103","09444","00","MNCSB ","PR",31,"C",10,,,,,,,,,2599,,,,2599,1223,,,17780,"COASTAL OIL & GAS CORP                            ","DRAGON TRAIL UNIT                  ","1318           ",2000-10-12 00:00:00
"11",1999,"05","103","09444","00","MNCSB ","PR",30,"C",20,,,,,,,,,3509,,,,3509,1235,,,17780,"COASTAL OIL & GAS CORP                            ","DRAGON TRAIL UNIT                  ","1318           ",2000-04-06 00:00:00
"04",2000,"05","103","09444","00","MNCSB ","PR",27,"",,,,,,,,,,2542,,,,2542,1223,,,17780,"COASTAL OIL & GAS CORP                            ","DRAGON TRAIL UNIT                  ","1318           ",2000-10-13 00:00:00
"10",1999,"05","103","09444","00","MNCSB ","PR",31,"C",27,,,,,,,,,4042,,,,4042,1235,,,17780,"COASTAL OIL & GAS CORP                            ","DRAGON TRAIL UNIT                  ","1318           ",2000-01-21 00:00:00
"02",2000,"05","103","09444","00","MNCSB ","PR",22,"C",13,,,,,,,,,899,,,,899,1224,,,17780,"COASTAL OIL & GAS CORP                            ","DRAGON TRAIL UNIT                  ","1318           ",2000-09-14 00:00:00
"03",1999,"05","103","09444","00","MNCSB ","PR",31,"C",7,,,,,,,,,3705,,,,3705,1234,,,17780,"COASTAL OIL & GAS CORP                            ","DRAGON TRAIL UNIT                  ","1318           ",2000-03-16 00:00:00
"08",2000,"05","045","06341","00","SEGO  ","PR",31,"",,,,,,,,,,707,,,,707,1163,,,93160,"VENOCO INC                                        ","TATE FEDERAL                       ","6211           ",2000-10-25 00:00:00
"04",2000,"05","045","06341","00","SEGO  ","PR",30,"",,,,,,,,,,561,,,,561,1166,,,93160,"VENOCO INC                                        ","TATE FEDERAL                       ","6211           ",2000-08-07 00:00:00
"11",2000,"05","045","06341","00","SEGO  ","PR",30,"",,,,,,,,,,703,,,,703,1138,,,93160,"VENOCO INC                                        ","TATE FEDERAL                       ","6211           ",2000-12-28 00:00:00
"09",2000,"05","045","06341","00","SEGO  ","PR",30,"",,,,,,,,,,633,,,,633,1163,,,93160,"VENOCO INC                                        ","TATE FEDERAL                       ","6211           ",2000-11-06 00:00:00
